Level1	Level2	Level3	SEED_Function	P08	S19	P18	C08	S04
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	"Dipeptide-binding_ABC_transporter,_periplasmic_substrate-binding_component_(TC_3.A.1.5.2)_@_Dipeptide_chemoreceptor"	2.30952381	0.1	1	0.25	0.25
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_ATP-binding_protein_DppD_(TC_3.A.1.5.2)	27	28	33	15	36.875
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_ATP-binding_protein_DppF_(TC_3.A.1.5.2)	11	7	4.333333333	3	6
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_ATP-binding_protein_DppF_(TC_3.A.1.5.2);_puatative_hemin_transporter_subunit	0.5	0	0	0	0.5
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_system_permease_protein_DppB_(TC_3.A.1.5.2)	20	16	43	10	35
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_system_permease_protein_DppB_(TC_3.A.1.5.2);_putative_hemin_permease	1.5	0.5	0	0	1
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_system_permease_protein_DppC_(TC_3.A.1.5.2)	15.90909091	35.66666667	27.5	12	42
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Dipeptide_transport_system_permease_protein_DppC_(TC_3.A.1.5.2);_Putative_hemine_transporter_ATP-binding_subunit	1	1	2.25	0	0.5
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	"Oligopeptide/dipeptide_ABC_transporter,_permease_protein"	0.5	0.333333333	0.5	0	0
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	"Oligopeptide/dipeptide_ABC_transporter,_substrate-binding_protein"	0	0.333333333	0	0	0
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	"Oligopeptide_ABC_transporter,_permease_protein"	0	0	2	0	0
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Oligopeptide_transport_ATP-binding_protein_@_Glutathione_ABC_transporter_ATP-binding_protein_GsiA	0	0	1	0	0
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Oligopeptide_transport_permease_protein_OppC-like_@_Glutathione_ABC_transporter_permease_protein_GsiD	0.590909091	0	1	0	1
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	Oligopeptide_transport_substrate-binding_protein_@_Glutathione_ABC_transporter_substrate-binding_protein_GsiB	0	0	1	0	0
Membrane Transport	ABC transporters	ABC transporter dipeptide (TC 3.A.1.5.2)	"Possible_tripeptide-binding_ABC_transporter,_periplasmic_substrate-binding_component_##_clustered_with_PepT"	2.5	0.5	1.5	0	0.5
Membrane Transport	ABC transporters	ABC transporter of unknown substrate X	"Putative_ABC_transporter_of_substrate_X,_ATP-binding_subunit"	1	0	0	0	0
Membrane Transport	ABC transporters	ABC transporter of unknown substrate X	"Putative_ABC_transporter_of_substrate_X,_ATP-binding_subunit;_interrupted"	1	0	0	0	0
Membrane Transport	ABC transporters	ABC transporter of unknown substrate X	"Putative_ABC_transporter_of_substrate_X,_permease_subunit_II"	1	0	0	0	0
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"ABC_transporter,_ATP-binding_protein"	0	1	0	0	0
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"ABC_transporter,_permease_protein_YejB"	2.25	0.333333333	6.25	0.666666667	1.5
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"ABC_transporter,_permease_protein_YejE"	1	1	3	0	1.25
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"ABC_transporter,_substrate-binding_protein"	0	0	0	0	0.25
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"Hypothetical_sugar_ABC_transporter_TM1152,_ATP-binding_protein"	1	0	1	0	1
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"Oligopeptide_ABC_transporter,_ATP-binding_protein"	0	0	0	1	0
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	"Oligopeptide_ABC_transporter,_periplasmic_oligopeptide-binding_protein_OppA_(TC_3.A.1.5.1)"	35	35.75	38.1	15.5	60.91428571
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide_transport_ATP-binding_protein_OppD_(TC_3.A.1.5.1)	100.3333333	25	44.33333333	10	62.79166667
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide_transport_ATP-binding_protein_OppD_(TC_3.A.1.5.1)_/_Oligopeptide_transport_ATP-binding_protein_OppF_(TC_3.A.1.5.1)	0	1	2	0	0
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide_transport_ATP-binding_protein_OppF_(TC_3.A.1.5.1)	76.66666667	20	40	11.5	46
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide_transport_system_permease_protein_OppB_(TC_3.A.1.5.1)	38.75	41.66666667	60.75	18.83333333	50.83333333
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Oligopeptide_transport_system_permease_protein_OppC_(TC_3.A.1.5.1)	51	24	29	19.5	38.75
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Putative_polyamine_transporter;_Oligopeptide_transport_system_permease_protein_OppB_(TC_3.A.1.5.1)	1	0	0	0	0
Membrane Transport	ABC transporters	ABC transporter oligopeptide (TC 3.A.1.5.1)	Uncharacterized_substrate-biding_protein_YbaE	1.5	0	2.5	0	0
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"ABC-type_tungstate_transport_system,_ATP-binding_protein"	0	1	3	0	1
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"ABC-type_tungstate_transport_system,_periplasmic_binding_protein"	0	5	7	1	4
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"ABC-type_tungstate_transport_system,_permease_protein"	4	8	2	1	7
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"ABC_transporter,_ATP-binding_protein"	0	1	0	1	2
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"Molybdenum_ABC_transporter,_periplasmic_molybdenum-binding_protein_ModA_(TC_3.A.1.8.1)"	0	1.111111111	1	0	1.666666667
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	"Molybdenum_ABC_transporter,_substrate-binding_protein_ModA"	0.5	1.111111111	0.5	0	0.5
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	Molybdenum_ABC_transporter_ATP-binding_protein_ModC	0	1.833333333	0	0.2	0.583333333
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	Molybdenum_transport_ATP-binding_protein_ModC_(TC_3.A.1.8.1)	0.5	1.333333333	2	0.5	3
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	Molybdenum_transport_system_permease_protein_ModB_(TC_3.A.1.8.1)	0.5	0	0.5	0	1
Membrane Transport	ABC transporters	ABC transporter tungstate (TC 3.A.1.6.2)	Tungsten-containing_aldehyde:ferredoxin_oxidoreductase_(EC_1.2.7.5)	0	0	10	1	0
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"ABC-type_efflux_pump,_duplicated_ATPase_component_YbhF"	5	1	2.333333333	1	4.5
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	ABC-type_efflux_pump_permease_component_YbhS	3.333333333	1	2.5	1	1
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"ABC_transport_system,_permease_component_YbhR"	7	1	2	3	5
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"ABC_transport_system,_permease_component_YbhS"	0.666666667	0	1.5	2	1
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"ABC_transporter_multidrug_efflux_pump,_fused_ATP-binding_domains"	3	1	0.666666667	1	0.5
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	Membrane_fusion_component_of_tripartite_multidrug_efflux_system	0	0	0	1	0
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"Multidrug_ABC_transporter,_permease_protein"	0	1	0	0	0
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"Predicted_membrane_fusion_protein_(MFP)_component_of_efflux_pump,_membrane_anchor_protein_YbhG"	2	0	4	0	4
Membrane Transport	ABC transporters	ATP-dependent efflux pump transporter Ybh	"Transcriptional_regulator_YbiH,_TetR_family"	3	1	4	0	1
Membrane Transport	ABC transporters	Peptide ABC transport system Sap	Peptide_transport_periplasmic_protein_SapA	9	12.33333333	6	1.333333333	10
Membrane Transport	ABC transporters	Peptide ABC transport system Sap	Peptide_transport_system_ATP-binding_protein_SapD	7	14	4	5	13
Membrane Transport	ABC transporters	Peptide ABC transport system Sap	Peptide_transport_system_ATP-binding_protein_SapF	0	11	5	3	8
Membrane Transport	ABC transporters	Peptide ABC transport system Sap	Peptide_transport_system_permease_protein_SapB	2	16	2	2	7
Membrane Transport	ABC transporters	Peptide ABC transport system Sap	Peptide_transport_system_permease_protein_SapC	5	14	5	2	9
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	"ABC_alpha-glucoside_transporter,_inner_membrane_subunit_AglF"	1	2	5	1	2
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	Alpha-glucosidase_AglA	1	4	4.25	1	0
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	Alpha-glucoside_transport_ATP-binding_protein_AglK	1	2	16	5	8
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	Alpha-glucoside_transport_system_permease_protein_AglG	2	1	7	0	0
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	Alpha-glucosides-binding_periplasmic_protein_AglE_precursor	2	2	2	3	2
Membrane Transport	ABC transporters	Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	"Transcriptional_regulator_AglR,_LacI_family"	2	0	3	3	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Dot-Icm type IV secretion system	DotA_protein	0	0	0.4	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Dot-Icm type IV secretion system	DotB_protein	0	0	1	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Dot-Icm type IV secretion system	IcmB_(DotO)_protein	0	0	1	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Dot-Icm type IV secretion system	IcmO_(DotL)_protein	0	0	1	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Dot-Icm type IV secretion system	IcmP_(DotM)_protein	0	0	1	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshE	5	33	4	5	23
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshF	0	0	0	0	2
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshG	2	18	2	4	10
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshH	2	17	0	0	13
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshI	2	9	0	0	9
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshJ	1	4	0	0	3
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshK	0	2	0	0	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshL	4	25.5	2	6	21
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshM	2	11.5	0	5	8
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshN	1	7	4	0	5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshO	0	5	1	0	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshP	0	4	1	0	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_biogenesis_protein_MshQ	0	22	1	2	11
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_pilin_protein_MshA	1	9.5	1	2	8
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_pilin_protein_MshB	0	9.5	0	3	4
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_pilin_protein_MshC	0	7	0	1	2
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Mannose-sensitive hemagglutinin type 4 pilus	MSHA_pilin_protein_MshD	5	2	0	1	3
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	"Type 4 conjugative transfer system, IncI1 type"	IncI1_plasmid_conjugative_transfer_integral_membrane_protein_TraY	1	0	0	0	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	"Type 4 conjugative transfer system, IncI1 type"	Shufflon-specific_DNA_recombinase	0	1	0	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	3-dehydroquinate_synthase_(EC_4.2.3.4)	0	2.0625	0	0	0.696774194
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	3-dehydroquinate_synthase_(EC_4.2.3.4)_#_AroB	0	0.791666667	0.25	0	0.446774194
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Leader_peptidase_(Prepilin_peptidase)_(EC_3.4.23.43)_/_N-methyltransferase_(EC_2.1.1.-)	3	16	0	5	13
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Multimodular_transpeptidase-transglycosylase_(EC_2.4.1.129)_(EC_3.4.-.-)	1	19.125	3.833333333	6.25	9.033333333
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Twitching_motility_protein_PilT	0.666666667	14.90907075	4.777777778	6.9	15.55906243
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Two-component_sensor_PilS	0	0	3	0	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbriae_expression_regulatory_protein_PilR	0	1	2	2	2
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	"Type_IV_fimbrial_assembly,_ATPase_PilB"	0.5	27.79444444	5.833333333	7	7.628205128
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_assembly_protein_PilC	0.5	13	3.5	3	4.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_biogenesis_protein_FimT	0	0	0	0	0.333333333
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_biogenesis_protein_PilV	0	3.666666667	0.5	0	0.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_biogenesis_protein_PilW	0.5	3	0	1.5	0.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_biogenesis_protein_PilX	0	0.5	0	0.5	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_fimbrial_biogenesis_protein_PilY1	2	7	3.5	1.5	3.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilin_PilA	0.5	1	0	0	0.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilE	0	3	0	1	3.666666667
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilM	2	12	2	5	9
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilN	1	11	3	1	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilO	0	12	0	1	3
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilP	0	7	2	1	4
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	Type IV pilus	Type_IV_pilus_biogenesis_protein_PilQ	4	46	7	10	11
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	ATPase_provides_energy_for_both_assembly_of_type_IV_secretion_complex_and_secretion_of_T-DNA_complex_(VirB11)	1.5	0	0.5	0.5	1
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	ATPase_provides_energy_for_both_assembly_of_type_IV_secretion_complex_and_secretion_of_T-DNA_complex_(VirB4)	1.5	0	0	0.5	0.5
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	"Coupling_protein_VirD4,_ATPase_required_for_T-DNA_transfer"	0	0.5	0	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	DNA_topoisomerase_I_(EC_5.99.1.2)	69.18333333	39.76731602	27.52933948	11.88571429	34.93333333
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	IncQ_plasmid_conjugative_transfer_protein_TraB	0	1	0	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	Plasmid_partitioning_protein_ParA	2	0	0	0	0
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	Single-stranded_DNA-binding_protein	5.95	1.280952381	2.5	0.5	4.166666667
Membrane Transport	"Protein and nucleoprotein secretion system, Type IV"	pVir Plasmid of Campylobacter	Type_IV_secretion_system_protein_VirD4	2.181818182	0	2.333333333	1	2.5
Membrane Transport	"Protein secretion system, Chaperone-Usher pathway (CU)"	Colonization factor antigen I fimbriae	CFA/I_fimbrial_auxiliary_subunit	1	0	3	1	2
Membrane Transport	"Protein secretion system, Chaperone-Usher pathway (CU)"	Colonization factor antigen I fimbriae	CFA/I_fimbrial_chaperone	3	2	2	1	1
